x,y,z
-0.448485,0.848485,-0.365152
-0.463636,0.863636,-0.395455
-0.487879,0.886364,-0.45
-0.498485,0.890909,-0.472727
-0.516667,0.9,-0.516667
-0.522727,0.9,-0.539394
-0.533333,0.909091,-0.581818
-0.534849,0.906061,-0.6
-0.537879,0.912121,-0.637879
-0.533333,0.913636,-0.656061
-0.509091,0.934848,-0.7
-0.490909,0.943939,-0.718182
-0.448485,0.962121,-0.751515
-0.424242,0.968182,-0.760606
-0.368182,0.990909,-0.766667
-0.331818,0.993939,-0.765152
-0.256061,1.004545,-0.742424
-0.219697,1.004545,-0.722727
-0.162121,1.001515,-0.669697
-0.140909,0.993939,-0.64697
-0.110606,0.987879,-0.604545
-0.09697,0.978788,-0.584848
-0.069697,0.963636,-0.536364
-0.059091,0.95,-0.507576
-0.051515,0.925758,-0.442424
-0.051515,0.906061,-0.409091
-0.057576,0.863636,-0.339394
-0.063636,0.839394,-0.307576
-0.089394,0.786364,-0.25
-0.104545,0.756061,-0.225758
-0.142424,0.693939,-0.189394
-0.162121,0.662121,-0.177273
-0.207576,0.607576,-0.168182
-0.233333,0.584848,-0.171212
-0.284848,0.54697,-0.186364
-0.310606,0.528788,-0.198485
-0.351515,0.493939,-0.225758
-0.368182,0.472727,-0.242424
-0.389394,0.431818,-0.275758
-0.395455,0.410606,-0.293939
-0.40303,0.375758,-0.325758
-0.404545,0.359091,-0.339394
-0.398485,0.333333,-0.360606
-0.390909,0.318182,-0.368182
-0.372727,0.29697,-0.377273
-0.363636,0.287879,-0.375758
-0.334848,0.275758,-0.360606
-0.312121,0.271212,-0.345455
-0.272727,0.277273,-0.312121
-0.254545,0.283333,-0.290909
-0.216667,0.318182,-0.24697
-0.20303,0.340909,-0.224242
-0.177273,0.40303,-0.189394
-0.169697,0.436364,-0.177273
-0.168182,0.510606,-0.160606
-0.174242,0.551515,-0.157576
-0.192424,0.627273,-0.165152
-0.20303,0.660606,-0.171212
-0.225758,0.716667,-0.187879
-0.239394,0.733333,-0.19697
-0.278788,0.757576,-0.213636
-0.301515,0.760606,-0.221212
-0.356061,0.763636,-0.242424
-0.386364,0.763636,-0.256061
-0.44697,0.766667,-0.295455
-0.472727,0.768182,-0.315152
-0.507576,0.763636,-0.345455
-0.518182,0.762121,-0.354545
-0.533333,0.751515,-0.368182
-0.540909,0.74697,-0.375758
-0.55,0.748485,-0.387879
-0.556061,0.748485,-0.393939
-0.562121,0.745455,-0.40303
-0.565152,0.740909,-0.406061
-0.572727,0.722727,-0.412121
-0.580303,0.710606,-0.418182
-0.590909,0.684848,-0.434848
-0.595455,0.668182,-0.445455
-0.607576,0.631818,-0.471212
-0.610606,0.606061,-0.486364
-0.610606,0.559091,-0.518182
-0.607576,0.528788,-0.533333
-0.590909,0.469697,-0.562121
-0.577273,0.442424,-0.575758
-0.551515,0.390909,-0.595455
-0.533333,0.362121,-0.601515
-0.484848,0.30303,-0.60303
-0.454545,0.271212,-0.598485
-0.384848,0.215152,-0.578788
-0.345455,0.189394,-0.565152
-0.272727,0.156061,-0.528788
-0.240909,0.14697,-0.504545
-0.183333,0.143939,-0.45303
-0.160606,0.15,-0.422727
-0.118182,0.175758,-0.362121
-0.101515,0.19697,-0.328788
-0.083333,0.251515,-0.268182
-0.074242,0.283333,-0.242424
-0.059091,0.35303,-0.20303
-0.057576,0.389394,-0.187879
-0.080303,0.454545,-0.169697
-0.093939,0.481818,-0.162121
-0.128788,0.522727,-0.157576
-0.14697,0.536364,-0.157576
-0.201515,0.55303,-0.162121
-0.237879,0.557576,-0.168182
-0.321212,0.563636,-0.193939
-0.368182,0.568182,-0.216667
-0.466667,0.590909,-0.289394
-0.515152,0.612121,-0.337879
-0.592424,0.665152,-0.456061
-0.613636,0.7,-0.519697
-0.616667,0.787879,-0.64697
-0.592424,0.836364,-0.693939
-0.519697,0.921212,-0.727273
-0.489394,0.94697,-0.706061
-0.469697,0.960606,-0.645455
-0.465152,0.963636,-0.616667
-0.456061,0.960606,-0.568182
-0.459091,0.954545,-0.55
-0.486364,0.931818,-0.524242
-0.504545,0.913636,-0.521212
-0.548485,0.872727,-0.531818
-0.569697,0.84697,-0.539394
-0.604545,0.784849,-0.562121
-0.616667,0.75303,-0.574242
-0.631818,0.690909,-0.606061
-0.633333,0.665152,-0.624242
-0.630303,0.612121,-0.669697
-0.624242,0.581818,-0.693939
-0.6,0.516667,-0.736364
-0.583333,0.480303,-0.756061
-0.530303,0.39697,-0.789394
-0.493939,0.35303,-0.80303
-0.401515,0.262121,-0.812121
-0.35303,0.219697,-0.806061
-0.25,0.154545,-0.774242
-0.204545,0.130303,-0.75
-0.127273,0.1,-0.681818
-0.09697,0.092424,-0.640909
-0.05303,0.095455,-0.557576
-0.036364,0.104545,-0.513636
-0.019697,0.137879,-0.425758
-0.018182,0.159091,-0.389394
-0.031818,0.20303,-0.328788
-0.043939,0.222727,-0.304545
-0.084848,0.256061,-0.274242
-0.115152,0.269697,-0.266667
-0.186364,0.283333,-0.275758
-0.222727,0.283333,-0.290909
-0.304545,0.277273,-0.348485
-0.354545,0.283333,-0.395455
-0.460606,0.319697,-0.521212
-0.504545,0.354545,-0.593939
-0.559091,0.442424,-0.733333
-0.568182,0.498485,-0.79697
-0.542424,0.619697,-0.912121
-0.506061,0.683333,-0.957576
-0.374242,0.801515,-1.007576
-0.295455,0.845455,-1.001515
-0.174242,0.898485,-0.942424
-0.145455,0.918182,-0.906061
-0.124242,0.945455,-0.845455
-0.110606,0.95,-0.816667
-0.072727,0.956061,-0.760606
-0.062121,0.959091,-0.731818
-0.074242,0.969697,-0.692424
-0.093939,0.978788,-0.677273
-0.143939,0.993939,-0.651515
-0.177273,1.001515,-0.639394
-0.24697,1.009091,-0.631818
-0.280303,1.009091,-0.634848
-0.342424,1.00303,-0.654545
-0.369697,0.995455,-0.672727
-0.421212,0.974242,-0.721212
-0.445455,0.957576,-0.745455
-0.487879,0.913636,-0.795455
-0.504545,0.884848,-0.819697
-0.530303,0.810606,-0.868182
-0.536364,0.766667,-0.892424
-0.527273,0.666667,-0.934848
-0.513636,0.610606,-0.960606
-0.469697,0.49697,-0.965151
-0.442424,0.439394,-0.95303
-0.381818,0.336364,-0.934848
-0.351515,0.25303,-0.880303
-0.30303,0.218182,-0.843939
-0.281818,0.172727,-0.766667
-0.251515,0.156061,-0.727273
-0.237879,0.143939,-0.648485
-0.231818,0.143939,-0.615152
-0.24697,0.157576,-0.563636
-0.257576,0.165152,-0.54697
-0.289394,0.184848,-0.534849
-0.315152,0.19697,-0.540909
-0.378788,0.234848,-0.587879
-0.413636,0.259091,-0.627273
-0.468182,0.325758,-0.743939
-0.477273,0.366667,-0.816667
-0.442424,0.460606,-0.966667
-0.395455,0.510606,-1.025758
-0.263636,0.613636,-1.093939
-0.193939,0.659091,-1.093939
-0.078788,0.742424,-1.045455
-0.040909,0.775758,-1.007576
-0.004545,0.843939,-0.919697
0.013636,0.859091,-0.875758
0.05,0.877273,-0.790909
0.068182,0.874242,-0.75
0.095455,0.874242,-0.662121
0.090909,0.874242,-0.621212
0.054545,0.89697,-0.556061
0.028788,0.906061,-0.531818
-0.030303,0.928788,-0.487879
-0.063636,0.934848,-0.471212
-0.130303,0.95303,-0.45303
-0.162121,0.957576,-0.45
-0.230303,0.969697,-0.457576
-0.265152,0.972727,-0.463636
-0.333333,0.977273,-0.486364
-0.366667,0.974242,-0.50303
-0.427273,0.963636,-0.540909
-0.459091,0.954545,-0.562121
-0.513636,0.924242,-0.610606
-0.536364,0.906061,-0.639394
-0.569697,0.860606,-0.698485
-0.583333,0.833333,-0.728788
-0.593939,0.769697,-0.789394
-0.592424,0.731818,-0.819697
-0.574242,0.642424,-0.869697
-0.562121,0.590909,-0.887879
-0.527273,0.493939,-0.895455
-0.509091,0.44697,-0.887879
-0.469697,0.369697,-0.860606
-0.451515,0.333333,-0.840909
-0.425758,0.284848,-0.787879
-0.422727,0.272727,-0.760606
-0.430303,0.272727,-0.715151
-0.439394,0.278788,-0.70303
-0.465152,0.304545,-0.707576
-0.477273,0.324242,-0.728788
-0.49697,0.374242,-0.8
-0.49697,0.404545,-0.851515
-0.459091,0.484848,-0.971212
-0.416667,0.531818,-1.024242
-0.29697,0.621212,-1.093939
-0.218182,0.660606,-1.101515
-0.036364,0.719697,-1.054545
0.048485,0.737879,-0.99697
0.187879,0.736364,-0.836364
0.231818,0.722727,-0.75303
0.262121,0.69697,-0.604545
0.260606,0.686364,-0.543939
0.242424,0.665152,-0.443939
0.227273,0.648485,-0.40303
0.192424,0.610606,-0.327273
0.171212,0.590909,-0.293939
0.121212,0.556061,-0.242424
0.095455,0.542424,-0.222727
0.048485,0.524242,-0.2
0.028788,0.516667,-0.190909
-0.006061,0.519697,-0.178788
-0.019697,0.522727,-0.175758
-0.054545,0.54697,-0.166667
-0.075758,0.563636,-0.165152
-0.119697,0.604545,-0.163636
-0.140909,0.622727,-0.165152
-0.186364,0.665152,-0.174242
-0.212121,0.686364,-0.181818
-0.265152,0.728788,-0.20303
-0.295455,0.75,-0.218182
-0.359091,0.786364,-0.257576
-0.390909,0.798485,-0.281818
-0.457576,0.812121,-0.331818
-0.490909,0.809091,-0.359091
-0.54697,0.795455,-0.416667
-0.569697,0.781818,-0.445455
-0.60303,0.748485,-0.49697
-0.615152,0.734848,-0.516667
-0.627273,0.719697,-0.548485
-0.630303,0.719697,-0.560606
-0.633333,0.721212,-0.580303
-0.636364,0.724242,-0.590909
-0.637879,0.733333,-0.615152
-0.637879,0.737879,-0.631818
-0.634848,0.75,-0.668182
-0.634848,0.74697,-0.692424
-0.628788,0.734848,-0.740909
-0.621212,0.731818,-0.772727
-0.590909,0.730303,-0.854545
-0.566667,0.731818,-0.895455
-0.501515,0.728788,-0.972727
-0.456061,0.728788,-1.010606
-0.336364,0.730303,-1.069697
-0.259091,0.730303,-1.086364
-0.084848,0.725758,-1.075758
0.00303,0.716667,-1.04697
0.151515,0.690909,-0.94697
0.212121,0.674242,-0.880303
0.289394,0.636364,-0.739394
0.30303,0.624242,-0.677273
0.301515,0.622727,-0.581818
0.295455,0.622727,-0.539394
0.278788,0.601515,-0.456061
0.266667,0.587879,-0.419697
0.237879,0.581818,-0.366667
0.221212,0.586364,-0.345455
0.181818,0.612121,-0.313636
0.162121,0.637879,-0.30303
0.113636,0.704545,-0.3
0.083333,0.739394,-0.301515
0.013636,0.801515,-0.309091
-0.024242,0.833333,-0.318182
-0.10303,0.893939,-0.35
-0.14697,0.921212,-0.372727
-0.25,0.969697,-0.443939
-0.304545,0.986364,-0.490909
-0.39697,0.990909,-0.59697
-0.428788,0.981818,-0.651515
-0.468182,0.94697,-0.759091
-0.477273,0.922727,-0.809091
-0.478788,0.857576,-0.9
-0.471212,0.815152,-0.940909
-0.443939,0.725758,-1.006061
-0.428788,0.675758,-1.028788
-0.393939,0.578788,-1.05303
-0.375758,0.531818,-1.056061
-0.333333,0.443939,-1.05
-0.313636,0.404545,-1.042424
-0.280303,0.339394,-1.015152
-0.265152,0.310606,-1.0
-0.234848,0.262121,-0.968182
-0.216667,0.245455,-0.957576
-0.172727,0.221212,-0.94697
-0.148485,0.213636,-0.943939
-0.086364,0.2,-0.940909
-0.056061,0.192424,-0.931818
-0.004545,0.180303,-0.909091
0.016667,0.172727,-0.895455
0.048485,0.159091,-0.857576
0.056061,0.15,-0.839394
0.059091,0.139394,-0.812121
0.054545,0.134848,-0.804545
0.040909,0.134848,-0.813636
0.036364,0.143939,-0.833333
0.043939,0.183333,-0.89697
0.04697,0.210606,-0.931818
0.04697,0.275758,-0.989394
0.05,0.307576,-1.010606
0.069697,0.366667,-1.031818
0.083333,0.395455,-1.037879
0.10303,0.463636,-1.037879
0.107576,0.498485,-1.037879
0.09697,0.571212,-1.036364
0.089394,0.607576,-1.031818
0.077273,0.678788,-1.012121
0.063636,0.713636,-1.0
0.024242,0.772727,-0.981818
-0.00303,0.798485,-0.977273
-0.059091,0.834848,-0.972727
-0.086364,0.845455,-0.980303
-0.131818,0.842424,-0.993939
-0.15,0.830303,-1.025758
-0.169697,0.783333,-1.045455
-0.169697,0.748485,-1.081818
-0.151515,0.663636,-1.095455
-0.133333,0.574242,-1.109091
-0.084848,0.524242,-1.104545
-0.056061,0.427273,-1.080303
0.004545,0.378788,-1.057576
0.059091,0.30303,-1.001515
0.084848,0.268182,-0.968182
0.127273,0.212121,-0.884848
0.142424,0.187879,-0.834848
0.165152,0.157576,-0.733333
0.169697,0.15,-0.684848
0.165152,0.14697,-0.59697
0.154545,0.14697,-0.55303
0.116667,0.159091,-0.468182
0.095455,0.166667,-0.433333
0.043939,0.184848,-0.375758
0.012121,0.195455,-0.356061
-0.069697,0.215152,-0.327273
-0.116667,0.222727,-0.322727
-0.215152,0.248485,-0.330303
-0.260606,0.256061,-0.34697
-0.345455,0.280303,-0.390909
-0.386364,0.287879,-0.425758
-0.463636,0.324242,-0.516667
-0.492424,0.336364,-0.568182
-0.531818,0.387879,-0.686364
-0.539394,0.410606,-0.75303
-0.527273,0.487879,-0.884848
-0.504545,0.528788,-0.943939
-0.428788,0.618182,-1.030303
-0.389394,0.657576,-1.05303
-0.340909,0.733333,-1.056061
-0.333333,0.768182,-1.042424
-0.315152,0.839394,-1.00303
-0.295455,0.871212,-0.980303
-0.245455,0.927273,-0.922727
-0.230303,0.94697,-0.887879
-0.219697,0.984848,-0.806061
-0.222727,0.99697,-0.762121
-0.240909,1.010606,-0.677273
-0.257576,1.010606,-0.639394
-0.306061,1.004545,-0.577273
-0.331818,0.99697,-0.551515
-0.389394,0.977273,-0.519697
-0.425758,0.957576,-0.512121
-0.492424,0.916667,-0.509091
-0.524242,0.892424,-0.515152
-0.571212,0.836364,-0.530303
-0.589394,0.806061,-0.542424
-0.616667,0.75,-0.574242
-0.625758,0.721212,-0.59697
-0.631818,0.660606,-0.645455
-0.630303,0.621212,-0.671212
-0.607576,0.536364,-0.716667
-0.590909,0.493939,-0.733333
-0.55,0.416667,-0.756061
-0.527273,0.381818,-0.756061
-0.481818,0.318182,-0.739394
-0.460606,0.292424,-0.721212
-0.428788,0.256061,-0.675758
-0.415152,0.242424,-0.645455
-0.401515,0.237879,-0.578788
-0.39697,0.239394,-0.54697
-0.39697,0.257576,-0.484848
-0.404545,0.275758,-0.459091
-0.439394,0.327273,-0.430303
-0.466667,0.360606,-0.433333
-0.525758,0.418182,-0.469697
-0.548485,0.437879,-0.50303
-0.581818,0.465152,-0.595455
-0.590909,0.478788,-0.656061
-0.586364,0.519697,-0.790909
-0.565152,0.539394,-0.859091
-0.489394,0.575758,-0.977273
-0.439394,0.589394,-1.027273
-0.310606,0.613636,-1.090909
-0.236364,0.625758,-1.104545
-0.090909,0.654545,-1.09697
-0.028788,0.668182,-1.072727
0.062121,0.707576,-1.006061
0.089394,0.733333,-0.966667
0.113636,0.787879,-0.884848
0.115152,0.810606,-0.840909
0.121212,0.84697,-0.743939
0.119697,0.856061,-0.689394
0.118182,0.856061,-0.577273
0.112121,0.848485,-0.525758
0.089394,0.834848,-0.445455
0.074242,0.828788,-0.410606
0.043939,0.804545,-0.34697
0.022727,0.789394,-0.316667
-0.024242,0.766667,-0.265152
-0.051515,0.757576,-0.248485
-0.104545,0.733333,-0.219697
-0.130303,0.722727,-0.210606
-0.175758,0.713636,-0.201515
-0.20303,0.716667,-0.204545
-0.260606,0.734848,-0.219697
-0.29697,0.748485,-0.233333
-0.372727,0.768182,-0.271212
-0.412121,0.774242,-0.295455
-0.489394,0.777273,-0.360606
-0.524242,0.775758,-0.40303
-0.580303,0.763636,-0.490909
-0.598485,0.75,-0.534849
-0.618182,0.719697,-0.609091
-0.624242,0.704545,-0.643939
-0.621212,0.669697,-0.712121
-0.615152,0.648485,-0.740909
-0.601515,0.598485,-0.778788
-0.595455,0.574242,-0.792424
-0.577273,0.528788,-0.810606
-0.568182,0.509091,-0.815152
-0.554545,0.478788,-0.816667
-0.55,0.466667,-0.815152
-0.545455,0.460606,-0.813636
-0.545455,0.462121,-0.819697
-0.543939,0.486364,-0.84697
-0.542424,0.504545,-0.869697
-0.515152,0.545455,-0.933333
-0.493939,0.569697,-0.966667
-0.425758,0.625758,-1.030303
-0.378788,0.654545,-1.056061
-0.25303,0.7,-1.084849
-0.177273,0.710606,-1.084849
-0.013636,0.706061,-1.045455
0.063636,0.695455,-1.007576
0.175758,0.680303,-0.913636
0.209091,0.678788,-0.863636
0.243939,0.684848,-0.774242
0.25303,0.690909,-0.733333
0.257576,0.7,-0.654545
0.256061,0.7,-0.613636
0.243939,0.698485,-0.527273
0.231818,0.69697,-0.480303
0.193939,0.69697,-0.4
0.169697,0.701515,-0.369697
0.122727,0.716667,-0.328788
0.1,0.724242,-0.312121
0.045455,0.739394,-0.281818
0.015152,0.75,-0.269697
-0.057576,0.772727,-0.251515
-0.095455,0.784849,-0.24697
-0.175758,0.80303,-0.24697
-0.215152,0.810606,-0.25
-0.286364,0.813636,-0.259091
-0.316667,0.810606,-0.263636
-0.359091,0.80303,-0.271212
-0.372727,0.80303,-0.277273
-0.390909,0.810606,-0.290909
-0.398485,0.819697,-0.3
-0.412121,0.834848,-0.319697
-0.418182,0.840909,-0.325758
-0.428788,0.85303,-0.340909
-0.430303,0.856061,-0.34697
-0.428788,0.865152,-0.351515
-0.424242,0.868182,-0.351515
-0.415152,0.875758,-0.351515
-0.412121,0.880303,-0.354545
-0.404545,0.887879,-0.357576
-0.39697,0.893939,-0.356061
-0.377273,0.9,-0.356061
-0.369697,0.904545,-0.356061
-0.35303,0.910606,-0.357576
-0.343939,0.913636,-0.356061
-0.328788,0.913636,-0.35303
-0.321212,0.913636,-0.35
-0.309091,0.912121,-0.345455
-0.301515,0.912121,-0.343939
-0.283333,0.915152,-0.342424
-0.277273,0.915152,-0.340909
-0.262121,0.913636,-0.334848
-0.256061,0.912121,-0.336364
-0.24697,0.915152,-0.336364
-0.243939,0.913636,-0.334848
-0.236364,0.910606,-0.331818
-0.231818,0.912121,-0.330303
-0.225758,0.910606,-0.327273
-0.222727,0.909091,-0.327273
-0.219697,0.909091,-0.325758
-0.216667,0.909091,-0.322727
-0.213636,0.904545,-0.318182
-0.213636,0.90303,-0.316667
-0.221212,0.907576,-0.319697
-0.225758,0.910606,-0.325758
-0.230303,0.916667,-0.331818
-0.231818,0.921212,-0.333333
-0.231818,0.918182,-0.331818
-0.230303,0.918182,-0.330303
-0.230303,0.916667,-0.328788
-0.231818,0.921212,-0.331818
-0.236364,0.921212,-0.333333
-0.245455,0.921212,-0.334848
-0.245455,0.918182,-0.333333
-0.24697,0.919697,-0.328788
-0.25,0.915152,-0.327273
-0.256061,0.909091,-0.319697
-0.260606,0.898485,-0.307576
-0.24697,0.927273,-0.319697
-0.260606,0.918182,-0.319697
-0.257576,0.921212,-0.319697
-0.259091,0.921212,-0.319697
-0.257576,0.919697,-0.319697
-0.257576,0.919697,-0.321212
-0.257576,0.924242,-0.319697
-0.257576,0.919697,-0.321212
-0.257576,0.922727,-0.319697
-0.259091,0.921212,-0.319697
-0.259091,0.925758,-0.321212
-0.257576,0.919697,-0.319697
-0.254545,0.925758,-0.319697
-0.254545,0.919697,-0.318182
-0.25,0.918182,-0.319697
-0.251515,0.919697,-0.319697
-0.248485,0.919697,-0.318182
-0.24697,0.918182,-0.318182
-0.236364,0.916667,-0.316667
-0.230303,0.916667,-0.316667
-0.207576,0.915152,-0.316667
-0.189394,0.913636,-0.316667
-0.156061,0.910606,-0.319697
-0.145455,0.907576,-0.319697
-0.134848,0.909091,-0.321212
-0.133333,0.906061,-0.322727
-0.134848,0.907576,-0.324242
-0.134848,0.906061,-0.322727
-0.133333,0.906061,-0.322727
-0.134848,0.906061,-0.321212
-0.133333,0.907576,-0.324242
-0.134848,0.906061,-0.322727
-0.134848,0.907576,-0.321212
-0.134848,0.906061,-0.322727
-0.133333,0.907576,-0.322727
-0.134848,0.906061,-0.321212
-0.134848,0.907576,-0.321212
-0.134848,0.904545,-0.322727
-0.134848,0.909091,-0.321212
-0.134848,0.906061,-0.322727
-0.134848,0.909091,-0.322727
-0.133333,0.907576,-0.321212
-0.134848,0.907576,-0.321212
-0.133333,0.906061,-0.322727
-0.131818,0.907576,-0.322727
-0.131818,0.906061,-0.322727
-0.133333,0.906061,-0.322727
-0.131818,0.904545,-0.321212
-0.133333,0.907576,-0.322727
-0.133333,0.907576,-0.322727
-0.133333,0.906061,-0.322727
-0.131818,0.906061,-0.322727
-0.133333,0.906061,-0.322727
-0.131818,0.906061,-0.322727
-0.131818,0.907576,-0.322727
-0.133333,0.906061,-0.322727
-0.131818,0.906061,-0.324242
-0.131818,0.906061,-0.321212
-0.133333,0.907576,-0.322727
-0.131818,0.907576,-0.322727
-0.133333,0.907576,-0.322727
-0.131818,0.906061,-0.324242
-0.128788,0.906061,-0.324242
-0.127273,0.906061,-0.324242
-0.125758,0.906061,-0.324242
-0.125758,0.904545,-0.324242
-0.122727,0.904545,-0.325758
-0.122727,0.906061,-0.325758
-0.122727,0.906061,-0.324242
-0.121212,0.904545,-0.324242
-0.121212,0.907576,-0.325758
-0.119697,0.904545,-0.325758
-0.119697,0.906061,-0.325758
-0.118182,0.904545,-0.324242
-0.118182,0.904545,-0.324242
-0.119697,0.904545,-0.325758
-0.118182,0.904545,-0.324242
-0.118182,0.904545,-0.327273
-0.118182,0.904545,-0.325758
-0.118182,0.904545,-0.325758
-0.115152,0.90303,-0.327273
-0.115152,0.904545,-0.327273
-0.115152,0.904545,-0.327273
-0.113636,0.904545,-0.327273
-0.113636,0.904545,-0.327273
-0.113636,0.90303,-0.327273
-0.112121,0.904545,-0.328788
-0.113636,0.904545,-0.327273
-0.113636,0.90303,-0.327273
-0.112121,0.90303,-0.327273
-0.113636,0.904545,-0.327273
