x,y,z
0.19697,-0.301515,-0.251515
0.178788,-0.307576,-0.225758
0.171212,-0.309091,-0.213636
0.156061,-0.312121,-0.184848
0.148485,-0.315152,-0.171212
0.142424,-0.316667,-0.142424
0.136364,-0.318182,-0.127273
0.134848,-0.318182,-0.112121
0.128788,-0.318182,-0.083333
0.127273,-0.318182,-0.069697
0.122727,-0.316667,-0.04697
0.121212,-0.315152,-0.033333
0.116667,-0.312121,-0.007576
0.116667,-0.310606,0.00303
0.115152,-0.306061,0.028788
0.113636,-0.30303,0.042424
0.112121,-0.293939,0.063636
0.112121,-0.295455,0.074242
0.112121,-0.287879,0.090909
0.112121,-0.287879,0.1
0.113636,-0.286364,0.109091
0.121212,-0.284848,0.112121
0.125758,-0.286364,0.116667
0.137879,-0.286364,0.121212
0.14697,-0.286364,0.124242
0.165152,-0.287879,0.128788
0.177273,-0.286364,0.130303
0.201515,-0.286364,0.133333
0.218182,-0.284848,0.134848
0.25,-0.283333,0.137879
0.268182,-0.280303,0.137879
0.309091,-0.272727,0.133333
0.330303,-0.274242,0.130303
0.375758,-0.262121,0.122727
0.39697,-0.257576,0.118182
0.419697,-0.25,0.110606
0.462121,-0.233333,0.098485
0.484848,-0.222727,0.092424
0.522727,-0.2,0.077273
0.540909,-0.186364,0.069697
0.575758,-0.157576,0.05
0.589394,-0.142424,0.042424
0.616667,-0.112121,0.022727
0.627273,-0.095455,0.010606
0.645455,-0.062121,-0.015152
0.65303,-0.05,-0.030303
0.663636,-0.022727,-0.065152
0.668182,-0.009091,-0.083333
0.669697,0.001515,-0.124242
0.669697,0.024242,-0.14697
0.668182,0.033333,-0.168182
0.659091,0.054545,-0.215152
0.65303,0.062121,-0.239394
0.633333,0.078788,-0.289394
0.621212,0.086364,-0.313636
0.592424,0.1,-0.362121
0.575758,0.106061,-0.386364
0.536364,0.115152,-0.430303
0.516667,0.118182,-0.45
0.472727,0.119697,-0.484848
0.45303,0.118182,-0.5
0.407576,0.113636,-0.527273
0.387879,0.106061,-0.536364
0.369697,0.1,-0.545455
0.328788,0.086364,-0.560606
0.312121,0.077273,-0.563636
0.278788,0.057576,-0.571212
0.263636,0.048485,-0.571212
0.239394,0.025758,-0.571212
0.228788,0.015152,-0.569697
0.213636,-0.010606,-0.563636
0.207576,-0.021212,-0.559091
0.195455,-0.043939,-0.55
0.192424,-0.060606,-0.543939
0.186364,-0.086364,-0.528788
0.181818,-0.1,-0.521212
0.180303,-0.113636,-0.512121
0.177273,-0.139394,-0.492424
0.177273,-0.15303,-0.480303
0.177273,-0.180303,-0.456061
0.177273,-0.192424,-0.442424
0.178788,-0.216667,-0.415152
