x,y,z
0.348485,0.136364,-0.566667
0.342424,0.162121,-0.568182
0.331818,0.159091,-0.568182
0.324242,0.168182,-0.572727
0.319697,0.169697,-0.572727
0.315152,0.175758,-0.575758
0.315152,0.171212,-0.575758
0.319697,0.168182,-0.574242
0.321212,0.166667,-0.572727
0.330303,0.159091,-0.568182
0.333333,0.156061,-0.566667
0.345455,0.145455,-0.563636
0.35,0.134848,-0.562121
0.359091,0.113636,-0.560606
0.371212,0.086364,-0.559091
0.372727,0.071212,-0.559091
0.377273,0.037879,-0.557576
0.377273,0.016667,-0.557576
0.375758,-0.022727,-0.554545
0.372727,-0.042424,-0.554545
0.360606,-0.083333,-0.55303
0.351515,-0.104545,-0.551515
0.328788,-0.145455,-0.54697
0.313636,-0.163636,-0.545455
0.275758,-0.19697,-0.542424
0.231818,-0.221212,-0.543939
0.206061,-0.233333,-0.542424
0.154545,-0.25,-0.545455
0.127273,-0.254545,-0.545455
0.071212,-0.254545,-0.554545
0.043939,-0.254545,-0.557576
-0.006061,-0.24697,-0.563636
-0.028788,-0.242424,-0.566667
-0.071212,-0.225758,-0.569697
-0.089394,-0.218182,-0.569697
-0.122727,-0.2,-0.571212
-0.15303,-0.175758,-0.569697
-0.166667,-0.168182,-0.569697
-0.192424,-0.145455,-0.569697
-0.206061,-0.136364,-0.569697
-0.227273,-0.110606,-0.571212
-0.236364,-0.1,-0.571212
-0.25,-0.080303,-0.572727
-0.254545,-0.071212,-0.575758
-0.263636,-0.057576,-0.575758
-0.265152,-0.05303,-0.575758
-0.269697,-0.04697,-0.575758
-0.271212,-0.045455,-0.577273
-0.271212,-0.045455,-0.575758
-0.271212,-0.045455,-0.575758
-0.269697,-0.048485,-0.577273
-0.263636,-0.051515,-0.577273
-0.259091,-0.060606,-0.577273
-0.245455,-0.077273,-0.580303
-0.237879,-0.087879,-0.578788
-0.218182,-0.109091,-0.580303
-0.206061,-0.119697,-0.578788
-0.181818,-0.143939,-0.578788
-0.168182,-0.163636,-0.577273
-0.139394,-0.178788,-0.577273
-0.107576,-0.19697,-0.577273
-0.090909,-0.207576,-0.577273
-0.05303,-0.224242,-0.580303
-0.033333,-0.231818,-0.580303
0.012121,-0.240909,-0.581818
0.034848,-0.240909,-0.581818
0.086364,-0.234848,-0.581818
0.112121,-0.230303,-0.584848
0.159091,-0.210606,-0.584848
0.181818,-0.198485,-0.587879
0.222727,-0.166667,-0.592424
0.257576,-0.131818,-0.595455
0.271212,-0.115152,-0.59697
0.29697,-0.075758,-0.59697
0.307576,-0.060606,-0.59697
0.322727,-0.025758,-0.592424
0.328788,-0.006061,-0.593939
0.336364,0.027273,-0.590909
0.340909,0.042424,-0.589394
0.343939,0.072727,-0.581818
0.343939,0.086364,-0.580303
0.342424,0.113636,-0.577273
0.340909,0.133333,-0.571212
0.337879,0.140909,-0.569697
0.334848,0.156061,-0.568182
0.331818,0.157576,-0.566667
0.328788,0.165152,-0.568182
0.328788,0.163636,-0.566667
0.328788,0.163636,-0.565152
0.330303,0.163636,-0.566667
0.333333,0.159091,-0.565152
0.337879,0.156061,-0.562121
0.345455,0.148485,-0.560606
0.351515,0.143939,-0.556061
0.363636,0.130303,-0.55303
0.378788,0.112121,-0.548485
0.384848,0.1,-0.543939
0.4,0.075758,-0.536364
0.407576,0.05303,-0.531818
0.421212,0.010606,-0.519697
0.425758,-0.009091,-0.516667
0.428788,-0.056061,-0.50303
0.425758,-0.080303,-0.49697
0.415152,-0.130303,-0.483333
0.406061,-0.15303,-0.475758
0.380303,-0.198485,-0.463636
0.345455,-0.236364,-0.45
0.324242,-0.254545,-0.445455
0.278788,-0.281818,-0.436364
0.256061,-0.295455,-0.430303
0.209091,-0.315152,-0.418182
0.186364,-0.324242,-0.410606
0.145455,-0.336364,-0.390909
0.128788,-0.342424,-0.381818
0.098485,-0.351515,-0.359091
0.084848,-0.354545,-0.348485
0.060606,-0.359091,-0.328788
0.05,-0.362121,-0.310606
0.031818,-0.365152,-0.3
0.019697,-0.365152,-0.280303
0.013636,-0.368182,-0.269697
0.009091,-0.366667,-0.25
0.010606,-0.369697,-0.242424
0.016667,-0.372727,-0.224242
0.024242,-0.374242,-0.216667
0.04697,-0.377273,-0.198485
0.062121,-0.378788,-0.190909
0.1,-0.377273,-0.174242
0.122727,-0.377273,-0.160606
0.172727,-0.371212,-0.15303
0.224242,-0.360606,-0.142424
0.251515,-0.351515,-0.136364
0.307576,-0.330303,-0.127273
0.337879,-0.315152,-0.121212
0.392424,-0.280303,-0.113636
0.419697,-0.259091,-0.109091
0.463636,-0.210606,-0.10303
0.484848,-0.183333,-0.09697
0.515152,-0.124242,-0.086364
0.527273,-0.092424,-0.080303
0.539394,-0.030303,-0.066667
0.539394,0.034848,-0.05
0.534849,0.062121,-0.042424
0.519697,0.119697,-0.022727
0.509091,0.142424,-0.013636
0.484848,0.187879,0.006061
0.471212,0.206061,0.016667
0.442424,0.240909,0.036364
0.430303,0.254545,0.04697
0.40303,0.274242,0.066667
0.390909,0.281818,0.077273
0.374242,0.290909,0.093939
0.362121,0.293939,0.109091
0.357576,0.289394,0.115152
0.354545,0.287879,0.127273
0.35303,0.280303,0.130303
0.356061,0.271212,0.139394
0.357576,0.265152,0.142424
0.365152,0.251515,0.14697
0.368182,0.240909,0.15
0.378788,0.219697,0.154545
0.383333,0.207576,0.157576
0.39697,0.177273,0.159091
0.406061,0.160606,0.160606
0.415152,0.125758,0.162121
0.424242,0.086364,0.163636
0.425758,0.065152,0.165152
0.424242,0.021212,0.168182
0.421212,-0.004545,0.168182
0.404545,-0.051515,0.172727
0.392424,-0.074242,0.175758
0.360606,-0.118182,0.183333
0.337879,-0.139394,0.184848
0.292424,-0.175758,0.192424
0.265152,-0.187879,0.193939
0.209091,-0.212121,0.2
0.15303,-0.222727,0.20303
0.122727,-0.227273,0.206061
0.066667,-0.221212,0.213636
0.040909,-0.221212,0.219697
-0.004545,-0.206061,0.231818
-0.025758,-0.19697,0.236364
-0.062121,-0.175758,0.25
-0.078788,-0.165152,0.25303
-0.107576,-0.143939,0.262121
-0.121212,-0.133333,0.266667
-0.145455,-0.112121,0.272727
-0.165152,-0.089394,0.280303
-0.177273,-0.080303,0.283333
-0.195455,-0.051515,0.287879
-0.201515,-0.045455,0.290909
-0.215152,-0.024242,0.293939
-0.219697,-0.015152,0.295455
-0.228788,-0.001515,0.29697
-0.230303,0.004545,0.295455
-0.236364,0.007576,0.292424
-0.239394,0.009091,0.292424
-0.242424,0.006061,0.287879
-0.242424,-0.001515,0.283333
-0.243939,-0.009091,0.280303
-0.239394,-0.021212,0.274242
-0.234848,-0.034848,0.271212
-0.225758,-0.056061,0.265152
-0.218182,-0.068182,0.260606
-0.201515,-0.09697,0.251515
-0.187879,-0.113636,0.245455
-0.157576,-0.14697,0.236364
-0.137879,-0.162121,0.228788
-0.095455,-0.193939,0.216667
-0.069697,-0.218182,0.201515
-0.015152,-0.234848,0.195455
0.040909,-0.25303,0.177273
0.069697,-0.260606,0.171212
0.124242,-0.268182,0.154545
0.15,-0.271212,0.143939
0.198485,-0.269697,0.130303
0.221212,-0.268182,0.122727
0.262121,-0.262121,0.107576
0.280303,-0.259091,0.1
0.315152,-0.25,0.086364
0.330303,-0.243939,0.081818
0.359091,-0.233333,0.069697
0.383333,-0.219697,0.054545
0.393939,-0.215152,0.05
0.413636,-0.206061,0.039394
0.421212,-0.201515,0.033333
0.436364,-0.192424,0.022727
0.442424,-0.187879,0.019697
0.454545,-0.178788,0.012121
0.459091,-0.174242,0.009091
0.466667,-0.168182,0.00303
0.469697,-0.166667,0.0
0.471212,-0.165152,-0.004545
0.472727,-0.168182,-0.012121
0.471212,-0.172727,-0.012121
0.463636,-0.180303,-0.016667
0.460606,-0.187879,-0.018182
0.445455,-0.207576,-0.022727
0.437879,-0.218182,-0.022727
0.413636,-0.239394,-0.025758
0.4,-0.25303,-0.027273
0.363636,-0.277273,-0.027273
0.343939,-0.289394,-0.027273
0.293939,-0.312121,-0.025758
0.266667,-0.321212,-0.022727
0.20303,-0.336364,-0.019697
0.133333,-0.342424,-0.018182
0.09697,-0.345455,-0.015152
0.024242,-0.339394,-0.013636
-0.013636,-0.333333,-0.015152
-0.087879,-0.316667,-0.018182
-0.122727,-0.304545,-0.021212
-0.192424,-0.274242,-0.021212
-0.224242,-0.256061,-0.021212
-0.283333,-0.213636,-0.015152
-0.310606,-0.192424,-0.012121
-0.360606,-0.142424,-0.00303
-0.398485,-0.089394,0.0
-0.418182,-0.063636,0.00303
-0.445455,-0.009091,0.00303
-0.457576,0.015152,0.00303
-0.474242,0.063636,0.00303
-0.478788,0.086364,0.001515
-0.486364,0.130303,-0.001515
-0.490909,0.151515,-0.004545
-0.492424,0.193939,-0.012121
-0.492424,0.213636,-0.018182
-0.487879,0.25,-0.027273
-0.481818,0.281818,-0.039394
-0.477273,0.29697,-0.045455
-0.468182,0.325758,-0.056061
-0.463636,0.334848,-0.062121
-0.45303,0.354545,-0.071212
-0.448485,0.362121,-0.075758
-0.442424,0.371212,-0.086364
-0.440909,0.375758,-0.089394
-0.442424,0.375758,-0.1
-0.445455,0.372727,-0.10303
-0.454545,0.359091,-0.107576
-0.468182,0.336364,-0.112121
-0.475758,0.321212,-0.115152
-0.490909,0.287879,-0.116667
-0.49697,0.262121,-0.118182
-0.509091,0.213636,-0.119697
-0.512121,0.186364,-0.118182
-0.512121,0.128788,-0.118182
-0.507576,0.098485,-0.118182
-0.490909,0.031818,-0.121212
-0.478788,-0.00303,-0.124242
-0.44697,-0.068182,-0.134848
-0.425758,-0.128788,-0.143939
-0.375758,-0.163636,-0.151515
-0.316667,-0.216667,-0.165152
-0.283333,-0.243939,-0.175758
-0.212121,-0.286364,-0.189394
-0.177273,-0.304545,-0.198485
-0.101515,-0.331818,-0.216667
-0.065152,-0.342424,-0.227273
0.006061,-0.354545,-0.248485
0.040909,-0.356061,-0.259091
0.106061,-0.356061,-0.278788
0.166667,-0.345455,-0.295455
0.193939,-0.342424,-0.304545
0.243939,-0.325758,-0.318182
0.266667,-0.316667,-0.324242
0.309091,-0.29697,-0.334848
0.328788,-0.286364,-0.339394
0.363636,-0.265152,-0.345455
0.378788,-0.251515,-0.345455
0.404545,-0.227273,-0.35303
0.418182,-0.215152,-0.354545
0.436364,-0.190909,-0.359091
0.445455,-0.178788,-0.360606
0.459091,-0.157576,-0.362121
0.469697,-0.137879,-0.365152
0.474242,-0.133333,-0.366667
0.477273,-0.125758,-0.366667
0.478788,-0.124242,-0.366667
0.477273,-0.125758,-0.366667
0.474242,-0.130303,-0.366667
0.468182,-0.145455,-0.363636
0.462121,-0.154545,-0.363636
0.448485,-0.180303,-0.359091
0.439394,-0.192424,-0.356061
0.415152,-0.221212,-0.35
0.386364,-0.25,-0.339394
0.368182,-0.268182,-0.331818
0.324242,-0.295455,-0.318182
0.298485,-0.312121,-0.310606
0.242424,-0.336364,-0.292424
0.210606,-0.343939,-0.286364
0.140909,-0.356061,-0.269697
0.104545,-0.359091,-0.262121
0.027273,-0.354545,-0.25
-0.012121,-0.348485,-0.245455
-0.090909,-0.328788,-0.243939
-0.131818,-0.293939,-0.242424
-0.206061,-0.277273,-0.243939
-0.275758,-0.233333,-0.243939
-0.307576,-0.209091,-0.242424
-0.365152,-0.156061,-0.239394
-0.392424,-0.125758,-0.237879
-0.437879,-0.065152,-0.230303
-0.456061,-0.036364,-0.224242
-0.483333,0.022727,-0.216667
-0.492424,0.051515,-0.213636
-0.506061,0.104545,-0.207576
-0.510606,0.154545,-0.206061
-0.512121,0.171212,-0.206061
-0.509091,0.210606,-0.207576
-0.506061,0.225758,-0.207576
-0.5,0.254545,-0.209091
-0.49697,0.268182,-0.212121
-0.487879,0.290909,-0.213636
-0.484848,0.301515,-0.215152
-0.475758,0.321212,-0.219697
-0.472727,0.328788,-0.222727
-0.463636,0.342424,-0.227273
-0.460606,0.345455,-0.233333
-0.459091,0.348485,-0.234848
-0.460606,0.342424,-0.239394
-0.463636,0.336364,-0.240909
-0.474242,0.315152,-0.245455
-0.478788,0.301515,-0.245455
-0.492424,0.265152,-0.248485
-0.49697,0.245455,-0.24697
-0.504545,0.198485,-0.25
-0.507576,0.172727,-0.24697
-0.504545,0.116667,-0.248485
-0.492424,0.057576,-0.248485
-0.483333,0.022727,-0.25
-0.454545,-0.040909,-0.256061
-0.434848,-0.072727,-0.257576
-0.387879,-0.134848,-0.265152
-0.362121,-0.163636,-0.268182
-0.3,-0.215152,-0.278788
-0.266667,-0.239394,-0.281818
-0.195455,-0.278788,-0.292424
-0.157576,-0.295455,-0.3
-0.081818,-0.319697,-0.313636
-0.042424,-0.328788,-0.330303
0.028788,-0.337879,-0.337879
0.101515,-0.334848,-0.351515
0.131818,-0.333333,-0.356061
0.192424,-0.316667,-0.371212
0.218182,-0.312121,-0.377273
0.266667,-0.292424,-0.389394
0.287879,-0.280303,-0.395455
0.324242,-0.256061,-0.407576
0.339394,-0.242424,-0.412121
0.366667,-0.218182,-0.421212
0.378788,-0.20303,-0.430303
0.398485,-0.175758,-0.434848
0.416667,-0.143939,-0.442424
0.422727,-0.131818,-0.445455
0.430303,-0.101515,-0.454545
0.433333,-0.092424,-0.459091
0.436364,-0.072727,-0.463636
0.437879,-0.065152,-0.466667
0.434848,-0.056061,-0.472727
0.434848,-0.056061,-0.472727
0.431818,-0.056061,-0.475758
0.430303,-0.059091,-0.477273
0.425758,-0.071212,-0.477273
0.424242,-0.077273,-0.475758
0.416667,-0.09697,-0.474242
0.406061,-0.121212,-0.471212
0.4,-0.136364,-0.466667
0.384848,-0.160606,-0.460606
0.375758,-0.181818,-0.457576
0.35,-0.213636,-0.44697
0.334848,-0.228788,-0.440909
0.29697,-0.260606,-0.425758
0.275758,-0.272727,-0.421212
0.225758,-0.29697,-0.409091
0.198485,-0.307576,-0.40303
0.136364,-0.318182,-0.39697
0.068182,-0.316667,-0.395455
0.031818,-0.316667,-0.393939
-0.039394,-0.30303,-0.393939
-0.077273,-0.292424,-0.395455
-0.143939,-0.265152,-0.393939
-0.178788,-0.248485,-0.393939
-0.239394,-0.213636,-0.392424
-0.269697,-0.193939,-0.389394
-0.319697,-0.15,-0.384848
-0.342424,-0.125758,-0.384848
-0.383333,-0.080303,-0.380303
-0.4,-0.054545,-0.377273
-0.425758,-0.004545,-0.377273
-0.445455,0.043939,-0.377273
-0.45303,0.063636,-0.377273
-0.460606,0.104545,-0.378788
-0.462121,0.122727,-0.380303
-0.462121,0.157576,-0.383333
-0.460606,0.172727,-0.386364
-0.457576,0.201515,-0.390909
-0.454545,0.215152,-0.393939
-0.448485,0.239394,-0.393939
-0.442424,0.266667,-0.395455
-0.437879,0.272727,-0.395455
-0.428788,0.289394,-0.393939
-0.427273,0.29697,-0.393939
-0.424242,0.301515,-0.395455
-0.422727,0.3,-0.395455
-0.425758,0.292424,-0.395455
-0.428788,0.286364,-0.398485
-0.439394,0.265152,-0.398485
-0.442424,0.251515,-0.39697
-0.451515,0.218182,-0.393939
-0.456061,0.19697,-0.392424
-0.460606,0.156061,-0.387879
-0.459091,0.109091,-0.383333
-0.457576,0.081818,-0.381818
-0.445455,0.028788,-0.375758
-0.434848,-0.00303,-0.377273
-0.404545,-0.057576,-0.375758
-0.384848,-0.089394,-0.375758
-0.337879,-0.140909,-0.380303
-0.312121,-0.166667,-0.384848
-0.25303,-0.209091,-0.392424
-0.221212,-0.228788,-0.401515
-0.156061,-0.260606,-0.404545
-0.086364,-0.283333,-0.413636
-0.051515,-0.293939,-0.415152
0.015152,-0.30303,-0.422727
0.04697,-0.306061,-0.425758
0.110606,-0.306061,-0.428788
0.142424,-0.3,-0.431818
0.19697,-0.286364,-0.442424
0.222727,-0.274242,-0.448485
0.266667,-0.248485,-0.462121
0.287879,-0.233333,-0.469697
0.321212,-0.20303,-0.481818
0.348485,-0.171212,-0.487879
0.359091,-0.159091,-0.490909
0.375758,-0.133333,-0.493939
0.381818,-0.125758,-0.493939
0.389394,-0.119697,-0.490909
0.390909,-0.121212,-0.489394
0.389394,-0.128788,-0.486364
0.387879,-0.128788,-0.486364
0.383333,-0.128788,-0.493939
0.378788,-0.124242,-0.49697
0.374242,-0.124242,-0.50303
0.366667,-0.127273,-0.506061
0.365152,-0.133333,-0.504545
0.357576,-0.142424,-0.50303
0.35303,-0.15303,-0.5
0.343939,-0.169697,-0.49697
0.337879,-0.175758,-0.493939
0.324242,-0.187879,-0.490909
0.318182,-0.19697,-0.489394
0.304545,-0.206061,-0.489394
0.298485,-0.212121,-0.489394
0.283333,-0.221212,-0.487879
0.277273,-0.224242,-0.484848
0.262121,-0.234848,-0.483333
0.24697,-0.242424,-0.481818
0.239394,-0.248485,-0.481818
0.222727,-0.251515,-0.480303
0.213636,-0.256061,-0.480303
0.198485,-0.260606,-0.480303
0.192424,-0.260606,-0.480303
0.175758,-0.265152,-0.481818
0.169697,-0.263636,-0.481818
0.157576,-0.266667,-0.481818
0.15,-0.260606,-0.481818
0.137879,-0.269697,-0.480303
0.127273,-0.271212,-0.477273
0.122727,-0.275758,-0.474242
0.112121,-0.280303,-0.468182
0.109091,-0.283333,-0.463636
0.104545,-0.287879,-0.456061
0.10303,-0.290909,-0.451515
0.1,-0.295455,-0.445455
0.1,-0.29697,-0.442424
0.101515,-0.3,-0.439394
0.101515,-0.3,-0.436364
0.104545,-0.3,-0.437879
0.106061,-0.3,-0.436364
0.106061,-0.301515,-0.436364
0.109091,-0.3,-0.434848
0.109091,-0.30303,-0.434848
0.110606,-0.304545,-0.433333
0.112121,-0.304545,-0.433333
0.113636,-0.304545,-0.431818
0.113636,-0.306061,-0.431818
0.115152,-0.307576,-0.428788
0.115152,-0.307576,-0.427273
0.116667,-0.309091,-0.425758
0.119697,-0.307576,-0.425758
0.119697,-0.309091,-0.424242
0.124242,-0.306061,-0.422727
0.124242,-0.309091,-0.424242
0.128788,-0.307576,-0.427273
0.130303,-0.307576,-0.427273
0.133333,-0.306061,-0.428788
0.136364,-0.304545,-0.430303
0.140909,-0.30303,-0.431818
0.142424,-0.30303,-0.434848
0.151515,-0.3,-0.437879
0.160606,-0.293939,-0.437879
0.168182,-0.295455,-0.439394
0.183333,-0.290909,-0.440909
0.192424,-0.290909,-0.440909
0.209091,-0.287879,-0.437879
0.221212,-0.286364,-0.436364
0.240909,-0.280303,-0.434848
0.251515,-0.277273,-0.434848
0.271212,-0.269697,-0.434848
0.280303,-0.265152,-0.434848
0.298485,-0.257576,-0.433333
0.316667,-0.24697,-0.431818
0.322727,-0.243939,-0.431818
0.339394,-0.230303,-0.433333
0.345455,-0.230303,-0.433333
0.359091,-0.219697,-0.433333
0.365152,-0.215152,-0.433333
0.377273,-0.20303,-0.431818
0.384848,-0.198485,-0.431818
0.395455,-0.186364,-0.431818
0.4,-0.180303,-0.431818
0.410606,-0.171212,-0.431818
0.419697,-0.157576,-0.428788
0.422727,-0.157576,-0.427273
0.427273,-0.159091,-0.421212
0.428788,-0.163636,-0.413636
0.427273,-0.174242,-0.40303
0.427273,-0.178788,-0.4
0.425758,-0.180303,-0.4
0.425758,-0.180303,-0.401515
0.421212,-0.180303,-0.404545
0.419697,-0.180303,-0.404545
0.418182,-0.183333,-0.406061
0.416667,-0.178788,-0.40303
0.415152,-0.187879,-0.401515
0.415152,-0.190909,-0.4
0.416667,-0.192424,-0.39697
0.416667,-0.195455,-0.392424
0.416667,-0.19697,-0.389394
0.416667,-0.198485,-0.386364
0.416667,-0.2,-0.384848
0.418182,-0.20303,-0.381818
0.416667,-0.20303,-0.378788
0.416667,-0.204545,-0.375758
0.416667,-0.201515,-0.374242
0.416667,-0.207576,-0.372727
0.416667,-0.209091,-0.371212
0.415152,-0.210606,-0.369697
0.413636,-0.212121,-0.368182
0.415152,-0.213636,-0.366667
0.410606,-0.216667,-0.365152
0.410606,-0.219697,-0.363636
0.407576,-0.224242,-0.359091
0.407576,-0.227273,-0.356061
0.401515,-0.233333,-0.35303
0.4,-0.236364,-0.35
0.39697,-0.242424,-0.343939
0.393939,-0.248485,-0.336364
0.389394,-0.251515,-0.333333
0.381818,-0.259091,-0.327273
0.380303,-0.262121,-0.324242
0.374242,-0.269697,-0.316667
0.371212,-0.272727,-0.313636
0.365152,-0.280303,-0.306061
0.360606,-0.281818,-0.30303
0.356061,-0.289394,-0.295455
0.35,-0.287879,-0.287879
0.342424,-0.29697,-0.284848
0.334848,-0.301515,-0.281818
0.331818,-0.304545,-0.278788
0.325758,-0.306061,-0.275758
0.322727,-0.309091,-0.275758
0.318182,-0.309091,-0.277273
0.318182,-0.310606,-0.277273
0.316667,-0.307576,-0.280303
0.319697,-0.307576,-0.281818
0.324242,-0.304545,-0.281818
0.327273,-0.30303,-0.284848
0.337879,-0.29697,-0.286364
0.35,-0.286364,-0.292424
0.359091,-0.283333,-0.293939
0.374242,-0.269697,-0.301515
0.381818,-0.265152,-0.304545
0.401515,-0.248485,-0.310606
0.409091,-0.240909,-0.316667
0.425758,-0.219697,-0.325758
0.434848,-0.209091,-0.330303
0.45,-0.184848,-0.340909
0.457576,-0.174242,-0.35
0.469697,-0.15,-0.354545
0.478788,-0.128788,-0.362121
0.480303,-0.119697,-0.366667
0.483333,-0.101515,-0.374242
0.484848,-0.098485,-0.377273
0.484848,-0.086364,-0.383333
0.484848,-0.083333,-0.386364
0.481818,-0.078788,-0.392424
0.481818,-0.080303,-0.393939
0.478788,-0.080303,-0.398485
0.478788,-0.081818,-0.401515
0.472727,-0.089394,-0.404545
0.466667,-0.098485,-0.406061
0.463636,-0.106061,-0.406061
0.456061,-0.119697,-0.407576
0.451515,-0.130303,-0.407576
0.440909,-0.15,-0.406061
0.434848,-0.160606,-0.406061
0.418182,-0.183333,-0.40303
0.407576,-0.195455,-0.401515
0.383333,-0.219697,-0.39697
0.369697,-0.233333,-0.395455
0.337879,-0.256061,-0.393939
0.301515,-0.274242,-0.393939
0.281818,-0.284848,-0.393939
0.242424,-0.29697,-0.395455
0.221212,-0.304545,-0.39697
0.178788,-0.310606,-0.4
0.159091,-0.315152,-0.401515
0.115152,-0.315152,-0.404545
0.092424,-0.315152,-0.406061
0.05,-0.315152,-0.404545
0.027273,-0.313636,-0.40303
-0.018182,-0.306061,-0.404545
-0.065152,-0.293939,-0.404545
-0.089394,-0.287879,-0.404545
-0.137879,-0.268182,-0.406061
-0.163636,-0.254545,-0.406061
-0.212121,-0.228788,-0.407576
-0.234848,-0.212121,-0.407576
-0.278788,-0.180303,-0.410606
-0.298485,-0.162121,-0.412121
-0.330303,-0.127273,-0.413636
-0.343939,-0.109091,-0.418182
-0.366667,-0.075758,-0.422727
-0.383333,-0.043939,-0.427273
-0.389394,-0.030303,-0.430303
-0.39697,-0.004545,-0.436364
-0.4,0.004545,-0.439394
-0.406061,0.021212,-0.443939
-0.407576,0.028788,-0.44697
-0.409091,0.043939,-0.448485
-0.412121,0.05,-0.45
-0.413636,0.060606,-0.45303
-0.413636,0.065152,-0.454545
-0.413636,0.069697,-0.454545
-0.413636,0.069697,-0.456061
-0.415152,0.068182,-0.456061
-0.413636,0.062121,-0.45303
-0.413636,0.056061,-0.451515
-0.410606,0.040909,-0.44697
-0.410606,0.027273,-0.445455
-0.404545,0.006061,-0.437879
-0.401515,-0.007576,-0.434848
-0.392424,-0.036364,-0.427273
-0.384848,-0.05303,-0.422727
-0.365152,-0.086364,-0.418182
-0.356061,-0.113636,-0.413636
-0.330303,-0.133333,-0.413636
-0.298485,-0.163636,-0.413636
-0.281818,-0.178788,-0.413636
-0.243939,-0.206061,-0.418182
-0.222727,-0.218182,-0.419697
-0.180303,-0.239394,-0.425758
-0.159091,-0.25,-0.427273
-0.112121,-0.268182,-0.433333
-0.090909,-0.274242,-0.436364
-0.039394,-0.284848,-0.443939
-0.015152,-0.286364,-0.448485
0.036364,-0.287879,-0.459091
0.086364,-0.280303,-0.474242
0.109091,-0.277273,-0.477273
0.156061,-0.260606,-0.489394
0.175758,-0.257576,-0.492424
0.213636,-0.242424,-0.5
0.230303,-0.234848,-0.50303
0.259091,-0.219697,-0.504545
0.271212,-0.212121,-0.506061
0.293939,-0.19697,-0.509091
0.306061,-0.189394,-0.507576
0.324242,-0.175758,-0.506061
0.340909,-0.160606,-0.506061
0.348485,-0.156061,-0.504545
0.362121,-0.145455,-0.5
0.366667,-0.140909,-0.5
0.378788,-0.133333,-0.49697
0.381818,-0.128788,-0.492424
0.390909,-0.121212,-0.490909
0.393939,-0.119697,-0.489394
0.398485,-0.115152,-0.486364
0.4,-0.113636,-0.486364
0.40303,-0.113636,-0.483333
0.40303,-0.116667,-0.480303
0.40303,-0.121212,-0.478788
0.4,-0.127273,-0.477273
0.395455,-0.133333,-0.475758
0.387879,-0.14697,-0.474242
0.384848,-0.156061,-0.474242
0.371212,-0.166667,-0.474242
0.365152,-0.175758,-0.472727
0.34697,-0.190909,-0.472727
0.337879,-0.198485,-0.472727
0.318182,-0.215152,-0.471212
0.295455,-0.227273,-0.471212
0.281818,-0.234848,-0.469697
0.254545,-0.24697,-0.468182
0.239394,-0.256061,-0.466667
0.204545,-0.268182,-0.465152
0.187879,-0.272727,-0.463636
0.14697,-0.278788,-0.463636
0.127273,-0.281818,-0.460606
0.086364,-0.284848,-0.459091
0.065152,-0.284848,-0.457576
0.021212,-0.283333,-0.454545
-0.025758,-0.274242,-0.451515
-0.04697,-0.271212,-0.448485
-0.089394,-0.259091,-0.445455
-0.109091,-0.254545,-0.443939
-0.148485,-0.240909,-0.437879
-0.166667,-0.233333,-0.436364
-0.2,-0.218182,-0.431818
-0.215152,-0.209091,-0.428788
-0.243939,-0.190909,-0.427273
-0.254545,-0.181818,-0.425758
-0.280303,-0.165152,-0.424242
-0.3,-0.142424,-0.425758
-0.309091,-0.136364,-0.427273
-0.324242,-0.115152,-0.430303
-0.331818,-0.106061,-0.433333
-0.342424,-0.089394,-0.437879
-0.34697,-0.081818,-0.440909
-0.35303,-0.066667,-0.445455
-0.359091,-0.059091,-0.45
-0.363636,-0.045455,-0.454545
-0.366667,-0.037879,-0.457576
-0.371212,-0.025758,-0.465152
-0.372727,-0.012121,-0.471212
-0.372727,-0.009091,-0.474242
-0.374242,0.00303,-0.480303
-0.372727,0.00303,-0.481818
-0.372727,0.007576,-0.487879
-0.371212,0.007576,-0.489394
-0.369697,0.004545,-0.490909
-0.368182,0.00303,-0.492424
-0.365152,-0.004545,-0.493939
-0.363636,-0.007576,-0.493939
-0.356061,-0.015152,-0.493939
-0.354545,-0.021212,-0.49697
-0.34697,-0.030303,-0.49697
-0.337879,-0.043939,-0.5
-0.331818,-0.051515,-0.498485
-0.321212,-0.069697,-0.498485
-0.315152,-0.078788,-0.498485
-0.298485,-0.1,-0.495455
-0.289394,-0.112121,-0.493939
-0.266667,-0.137879,-0.492424
-0.251515,-0.15303,-0.489394
-0.219697,-0.178788,-0.487879
-0.201515,-0.20303,-0.484848
-0.160606,-0.216667,-0.484848
-0.115152,-0.236364,-0.486364
-0.090909,-0.245455,-0.487879
-0.040909,-0.256061,-0.490909
-0.013636,-0.262121,-0.492424
0.039394,-0.263636,-0.5
0.065152,-0.262121,-0.504545
0.115152,-0.25303,-0.513636
0.137879,-0.243939,-0.521212
0.180303,-0.225758,-0.530303
0.201515,-0.215152,-0.533333
0.234848,-0.190909,-0.545455
0.263636,-0.163636,-0.55303
0.274242,-0.154545,-0.554545
0.292424,-0.127273,-0.560606
0.298485,-0.116667,-0.562121
0.310606,-0.093939,-0.566667
0.315152,-0.081818,-0.569697
0.321212,-0.057576,-0.574242
0.321212,-0.04697,-0.575758
0.324242,-0.024242,-0.580303
0.324242,-0.012121,-0.581818
0.324242,0.004545,-0.584848
0.325758,0.022727,-0.586364
0.324242,0.027273,-0.584848
